LWR	fract	aLWR	afract	taxopath
0.1464	3.732e-05	0.1464	3.732e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema parvum
0.2139	5.452e-05	0.2139	5.452e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema zuelzerae
0.1458	3.717e-05	0.1458	3.717e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema pectinovorum
0.4716	0.0001202	0.4716	0.0001202	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema socranskii
0.7991	0.0002037	0.7991	0.0002037	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema azotonutricium
0.1752	4.466e-05	0.1752	4.466e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema lecithinolyticum
0.1752	4.466e-05	0.1752	4.466e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema maltophilum
0.004221	1.076e-06	1.992	0.0005078	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
1.475	0.000376	1.475	0.000376	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta thermophila
0.2165	5.52e-05	0.2165	5.52e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta asiatica
0.07704	1.964e-05	0.07704	1.964e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta alkalica
0.07696	1.962e-05	0.07696	1.962e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta americana
0.1423	3.627e-05	0.1423	3.627e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta bajacaliforniensis
0.0002844	7.25e-08	0.1456	3.712e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia
0.07267	1.852e-05	0.07267	1.852e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia spielmanii
0.07267	1.852e-05	0.07267	1.852e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Borrelia;Borrelia turdi
2.833	0.0007222	10.77	0.002745	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae
2.482	0.0006327	7.456	0.0019	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira
2.391	0.0006094	2.391	0.0006094	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira yanagawae
0.1246	3.176e-05	0.1246	3.176e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira broomii
0.1246	3.176e-05	0.1246	3.176e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira fainei
0.1042	2.655e-05	0.1042	2.655e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira wolffii
0.8234	0.0002099	0.8234	0.0002099	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira meyeri
0.7031	0.0001792	0.7031	0.0001792	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira biflexa
0.7031	0.0001792	0.7031	0.0001792	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptospira;Leptospira terpstrae
0	0	0.05057	1.289e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Turneriella
0.05057	1.289e-05	0.05057	1.289e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Turneriella;Turneriella parva
0	0	0.4279	0.0001091	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptonema
0.4279	0.0001091	0.4279	0.0001091	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae;Leptonema;Leptonema illini
0	0	3.059	0.0007798	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae
0.4855	0.0001238	3.059	0.0007798	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae;Brachyspira
1.959	0.0004993	1.959	0.0004993	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae;Brachyspira;Brachyspira hyodysenteriae
0.3278	8.357e-05	0.3278	8.357e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae;Brachyspira;Brachyspira murdochii
0.1417	3.613e-05	0.1417	3.613e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae;Brachyspira;Brachyspira innocens
0.145	3.696e-05	0.145	3.696e-05	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brachyspiraceae;Brachyspira;Brachyspira aalborgi
0	0	1.451	0.0003699	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brevinemataceae
0	0	1.451	0.0003699	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brevinemataceae;Brevinema
1.451	0.0003699	1.451	0.0003699	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Brevinemataceae;Brevinema;Brevinema andersonii
4.546	0.001159	5.16	0.001315	Bacteria;Lentisphaerae
0	0	0.4776	0.0001218	Bacteria;Lentisphaerae;Oligosphaeria
0	0	0.4776	0.0001218	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales
0	0	0.4776	0.0001218	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae
0	0	0.4776	0.0001218	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae;Oligosphaera
0.4776	0.0001218	0.4776	0.0001218	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae;Oligosphaera;Oligosphaera ethanolica
0	0	0.1366	3.481e-05	Bacteria;Lentisphaerae;Lentisphaeria
0	0	0.1366	3.481e-05	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales
0	0	0.1366	3.481e-05	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales;Lentisphaeraceae
0	0	0.1366	3.481e-05	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales;Lentisphaeraceae;Lentisphaera
0.1366	3.481e-05	0.1366	3.481e-05	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales;Lentisphaeraceae;Lentisphaera;Lentisphaera marina
2.349	0.0005987	14.1	0.003593	Bacteria;Verrucomicrobia
0	0	9.718	0.002477	Bacteria;Verrucomicrobia;Verrucomicrobiae
0	0	9.718	0.002477	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales
4.656	0.001187	9.718	0.002477	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
1.196	0.0003049	4.085	0.001041	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter
0.6606	0.0001684	0.6606	0.0001684	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter dejongeii
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter vanneervenii
0.6575	0.0001676	0.6575	0.0001676	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter sp. EBTL04
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter fusiformis
0.0403	1.027e-05	0.0403	1.027e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter fluviatilis
1.245	0.0003172	1.245	0.0003172	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter debontii
0	0	0.2345	5.977e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis
0.2345	5.977e-05	0.2345	5.977e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis;Brevifollis gellanilyticus
0	0	0.6024	0.0001536	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium
0.6024	0.0001536	0.6024	0.0001536	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;Roseimicrobium gellanilyticum
0	0	0.06847	1.745e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium
0.06847	1.745e-05	0.06847	1.745e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;Verrucomicrobium spinosum
0	0	0.07161	1.825e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus
0.07161	1.825e-05	0.07161	1.825e-05	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus;Persicirhabdus sediminis
0	0	2.03	0.0005175	Bacteria;Verrucomicrobia;Opitutae
0	0	2.03	0.0005175	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales
0.3119	7.951e-05	2.03	0.0005175	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae
0.6166	0.0001572	1.563	0.0003983	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus
0.2365	6.029e-05	0.2365	6.029e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;Pelagicoccus albus
0.2365	6.029e-05	0.2365	6.029e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;Pelagicoccus mobilis
0.2364	6.026e-05	0.2364	6.026e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;Pelagicoccus croceus
0.2366	6.03e-05	0.2366	6.03e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;Pelagicoccus litoralis
0	0	0.1557	3.968e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita
0.1557	3.968e-05	0.1557	3.968e-05	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;Coraliomargarita akajimensis
0	0	8.718e-06	2.222e-09	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Puniceicoccus
8.718e-06	2.222e-09	8.718e-06	2.222e-09	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Puniceicoccus;Puniceicoccus vermicola
0	0	23.22	0.005918	Bacteria;Ignavibacteriae
0	0	23.22	0.005918	Bacteria;Ignavibacteriae;Ignavibacteria
18.46	0.004705	23.22	0.005918	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales
0	0	4.199	0.00107	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae
0	0	4.199	0.00107	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium
4.199	0.00107	4.199	0.00107	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;Ignavibacterium album
0	0	0.5589	0.0001425	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Melioribacteraceae
0	0	0.5589	0.0001425	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;Melioribacter
0.5589	0.0001425	0.5589	0.0001425	Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;Melioribacter;Melioribacter roseus
0	0	10.38	0.002645	Bacteria;Synergistetes
0	0	10.38	0.002645	Bacteria;Synergistetes;Synergistia
0	0	10.38	0.002645	Bacteria;Synergistetes;Synergistia;Synergistales
1.998	0.0005092	10.38	0.002645	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae
0	0	0.4471	0.000114	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Fretibacterium
0.4471	0.000114	0.4471	0.000114	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Fretibacterium;Fretibacterium fastidiosum
0	0	0.6069	0.0001547	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Synergistes
0.6069	0.0001547	0.6069	0.0001547	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Synergistes;Synergistes jonesii
0.5513	0.0001405	1.725	0.0004396	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus
0.02313	5.897e-06	0.02313	5.897e-06	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus porcorum
1.15	0.0002932	1.15	0.0002932	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus evryensis
0	0	0.4413	0.0001125	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Dethiosulfovibrio
0.4413	0.0001125	0.4413	0.0001125	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Dethiosulfovibrio;Dethiosulfovibrio salsuginis
0	0	2.376	0.0006057	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter
2.376	0.0006057	2.376	0.0006057	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter;Pyramidobacter piscolens
0.257	6.55e-05	0.5678	0.0001447	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio
0.1554	3.962e-05	0.1554	3.962e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;Thermanaerovibrio acidaminovorans
0.1554	3.962e-05	0.1554	3.962e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;Thermanaerovibrio velox
1.576	0.0004016	1.998	0.0005093	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Anaerobaculum
0.3432	8.749e-05	0.3432	8.749e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Anaerobaculum;Anaerobaculum hydrogeniformans
7.94e-05	2.024e-08	7.94e-05	2.024e-08	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Anaerobaculum;Anaerobaculum mobile
0.07925	2.02e-05	0.07925	2.02e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Anaerobaculum;Anaerobaculum thermoterrenum
4.315e-06	1.1e-09	0.0707	1.802e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminobacterium
0.0707	1.802e-05	0.0707	1.802e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminobacterium;Aminobacterium mobile
0	0	0.1466	3.738e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermovirga
0.1466	3.738e-05	0.1466	3.738e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermovirga;Thermovirga lienii
0	0	1.343	0.0003424	Bacteria;Elusimicrobia
0	0	1.343	0.0003424	Bacteria;Elusimicrobia;Elusimicrobia
0	0	1.343	0.0003424	Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales
0	0	1.343	0.0003424	Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae
0	0	1.343	0.0003424	Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium
1.343	0.0003424	1.343	0.0003424	Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium;Elusimicrobium minutum
0	0	2.219	0.0005657	Bacteria;Aquificae
0	0	2.219	0.0005657	Bacteria;Aquificae;Aquificae
0.8005	0.0002041	2.219	0.0005657	Bacteria;Aquificae;Aquificae;Aquificales
0.2726	6.95e-05	0.4188	0.0001067	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae
0	0	2.976e-06	7.585e-10	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella
2.976e-06	7.585e-10	2.976e-06	7.585e-10	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella marina
0	0	0.003261	8.313e-07	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Venenivibrio
0.003261	8.313e-07	0.003261	8.313e-07	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Venenivibrio;Venenivibrio stagnispumantis
0.1429	3.642e-05	0.1429	3.642e-05	Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium
0.4286	0.0001093	1	0.0002549	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae
0.0001744	4.445e-08	0.2857	7.284e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Thermovibrio
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Thermovibrio;Thermovibrio guaymasensis
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Thermovibrio;Thermovibrio ammonificans
0	0	0.2856	7.281e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Desulfurobacterium
0.1428	3.641e-05	0.1428	3.641e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Desulfurobacterium;Desulfurobacterium pacificum
0.1428	3.641e-05	0.1428	3.641e-05	Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Desulfurobacterium;Desulfurobacterium atlanticum
3.646	0.0009294	8.083	0.00206	Bacteria;Chloroflexi
0.1739	4.432e-05	1.322	0.000337	Bacteria;Chloroflexi;Chloroflexi
2.668e-05	6.801e-09	1.148	0.0002927	Bacteria;Chloroflexi;Chloroflexi;Chloroflexales
0	0	1.148	0.0002927	Bacteria;Chloroflexi;Chloroflexi;Chloroflexales;Chloroflexaceae
0.4082	0.0001041	1.148	0.0002927	Bacteria;Chloroflexi;Chloroflexi;Chloroflexales;Chloroflexaceae;Chloroflexus
0.3301	8.413e-05	0.3301	8.413e-05	Bacteria;Chloroflexi;Chloroflexi;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus aggregans
0.41	0.0001045	0.41	0.0001045	Bacteria;Chloroflexi;Chloroflexi;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus aurantiacus
0	0	1.769e-06	4.509e-10	Bacteria;Chloroflexi;Chloroflexi;Herpetosiphonales
0	0	1.769e-06	4.509e-10	Bacteria;Chloroflexi;Chloroflexi;Herpetosiphonales;Herpetosiphonaceae
0	0	1.769e-06	4.509e-10	Bacteria;Chloroflexi;Chloroflexi;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon
1.769e-06	4.509e-10	1.769e-06	4.509e-10	Bacteria;Chloroflexi;Chloroflexi;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;Herpetosiphon aurantiacus
0	0	0.463	0.000118	Bacteria;Chloroflexi;Dehalococcoidia
0	0	0.463	0.000118	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales
0	0	0.463	0.000118	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae
0	0	0.463	0.000118	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides
0.463	0.000118	0.463	0.000118	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides mccartyi
0	0	0.188	4.793e-05	Bacteria;Chloroflexi;Caldilineae
0	0	0.188	4.793e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales
0.05771	1.471e-05	0.188	4.793e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae
0	0	0.01255	3.198e-06	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea
0.01255	3.198e-06	0.01255	3.198e-06	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea;Litorilinea aerophila
2.875e-05	7.329e-09	0.1178	3.002e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea
0.1177	3.001e-05	0.1177	3.001e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Caldilinea tarbellica
0	0	0.3525	8.986e-05	Bacteria;Chloroflexi;Anaerolineae
0	0	0.3525	8.986e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales
0.03805	9.698e-06	0.3525	8.986e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
0	0	0.3145	8.016e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea
0.3145	8.016e-05	0.3145	8.016e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea;Ornatilinea apprima
0	0	9.236e-07	2.354e-10	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Levilinea
9.236e-07	2.354e-10	9.236e-07	2.354e-10	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Levilinea;Levilinea saccharolytica
0	0	0.1378	3.513e-05	Bacteria;Chloroflexi;Thermomicrobia
0	0	0.1378	3.513e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales
0	0	0.1378	3.513e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae
0.1378	3.513e-05	0.1378	3.513e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium
1.025	0.0002613	1.66	0.0004231	Bacteria;Chloroflexi;Ktedonobacteria
0	0	0.3103	7.908e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales
0	0	0.3103	7.908e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae
0.07765	1.979e-05	0.3103	7.908e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;Thermogemmatispora
0.07752	1.976e-05	0.07752	1.976e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;Thermogemmatispora;Thermogemmatispora onikobensis
0.07754	1.977e-05	0.07754	1.977e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;Thermogemmatispora;Thermogemmatispora sp. PM5
0.07754	1.977e-05	0.07754	1.977e-05	Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;Thermogemmatispora;Thermogemmatispora foliorum
0.2275	5.8e-05	0.3243	8.267e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
0	0	0.09677	2.467e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Thermosporotrichaceae
0	0	0.09677	2.467e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Thermosporotrichaceae;Thermosporothrix
0.09677	2.467e-05	0.09677	2.467e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Thermosporotrichaceae;Thermosporothrix;Thermosporothrix hazakensis
0	0	2.795e-06	7.125e-10	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae
0	0	2.795e-06	7.125e-10	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter
2.795e-06	7.125e-10	2.795e-06	7.125e-10	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;Ktedonobacter racemifer
0	0	0.3138	7.999e-05	Bacteria;Chloroflexi;Ardenticatenia
0	0	0.3138	7.999e-05	Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales
0	0	0.3138	7.999e-05	Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales;Ardenticatenaceae
0	0	0.3138	7.999e-05	Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales;Ardenticatenaceae;Ardenticatena
0.3138	7.999e-05	0.3138	7.999e-05	Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales;Ardenticatenaceae;Ardenticatena;Ardenticatena maritima
0	0	8.423	0.002147	Bacteria;Deinococcus-Thermus
0.8585	0.0002188	8.423	0.002147	Bacteria;Deinococcus-Thermus;Deinococci
0.08696	2.217e-05	4.762	0.001214	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales
4.016e-06	1.024e-09	3.316	0.0008453	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae
1.143	0.0002915	3.304	0.0008422	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
0.8067	0.0002056	0.8067	0.0002056	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus frigens
0.1558	3.972e-05	0.1558	3.972e-05	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus pimensis
9.27e-06	2.363e-09	9.27e-06	2.363e-09	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus yavapaiensis
8.166e-06	2.082e-09	8.166e-06	2.082e-09	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus peraridilitoris
0.4849	0.0001236	0.4849	0.0001236	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus indicus
0.1423	3.627e-05	0.1423	3.627e-05	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus saxicola
